,Date,Unix,DE Ratio,Price,stock_p_change,SP500,sp500_p_changeDifference,Difference,Ticker,sp500_p_change
219,2008-12-17 11:42:55,1229494375.0,0.08,22.32,9.19765166341,904.419983,,5.9616116468,adbe,3.23604001661
220,2004-08-21 23:10:00,1093110000.0,0,46.09,125.489236791,1095.170044,,100.479815711,adbe,25.0094210793
221,2006-06-23 19:31:40,1151071300.0,N/A,30.5,49.217221135,1244.5,,7.16236364006,adbe,42.054857495
222,2007-05-31 04:45:00,1180566900.0,N/A,43.22,111.4481409,1530.619995,,36.7337935569,adbe,74.7143473432
223,2007-02-12 04:29:41,1171234781.0,0.651,101.16,0.0,1433.369995,,0.0,lmt,0.0
224,2005-12-10 11:43:29,1134195209.0,0.657,62.92,-37.8015025702,1257.369995,,-25.5227468676,lmt,-12.2787557026
225,2008-10-26 21:52:01,1225038121.0,0.388,75.84,-25.0296559905,908.109985,,11.6154539136,lmt,-36.6451099041
226,2005-12-30 23:03:23,1135964003.0,0.657,63.63,-37.0996441281,1248.290039,,-24.187419326,lmt,-12.9122248021
227,2004-11-30 10:38:18,1101791298.0,0.838,60.05,-40.638592329,1173.819946,,-22.530912532,lmt,-18.1076797969
228,2008-12-25 19:08:05,1230212285.0,0.388,79.22,-21.688414393,871.630005,,17.5017452977,lmt,-39.1901596908
229,2005-12-19 18:47:01,1134998221.0,0.657,62.75,-37.9695531831,1259.920044,,-25.8687033254,lmt,-12.1008498577
230,2004-04-14 16:56:30,1081941990.0,0.919,46.75,-53.7860814551,1128.170044,,-32.4936062349,lmt,-21.2924752203
231,2005-01-24 03:34:32,1106517872.0,0.838,54.75,-45.8778173191,1163.75,,-27.0676011195,lmt,-18.8102161996
232,2003-10-09 11:50:25,1065680425.0,1.024,45.88,-54.6461051799,1038.72998,,-27.1137850967,lmt,-27.5323200832
233,2004-03-24 09:19:56,1080100196.0,0.919,44.9,-55.6148675366,1091.329956,,-31.7522193583,lmt,-23.8626481783
234,2005-04-04 23:29:17,1112637557.0,1.677,39.16,0.0,1176.119995,,0.0,fcx,0.0
235,2007-02-23 12:15:36,1172213136.0,0.278,59.56,52.0939734423,1451.189941,,28.7060583342,fcx,23.3879151081
236,2005-03-01 04:06:30,1109630190.0,1.677,41.82,6.79264555669,1210.410034,,3.8771234037,fcx,2.91552215299
237,2008-05-03 22:36:33,1209834393.0,0.392,110.23,181.486210419,1385.589966,,163.675955352,fcx,17.8102550667
238,2007-06-19 11:15:38,1182231938.0,0.738,83.52,113.278855975,1533.699951,,82.875499386,fcx,30.4033565895
239,2004-11-21 15:31:21,1101031281.0,1.943,39.12,-0.102145045965,1183.550049,,-0.73388789802,fcx,0.631742852055
240,2007-05-15 21:54:14,1179246254.0,0.738,71.97,83.784473953,1501.189941,,56.1452919493,fcx,27.6391820037
241,2008-12-30 17:40:38,1230639038.0,0.36,23.35,-40.3728294178,890.640015,,-16.0997976511,fcx,-24.2730317666
242,2008-12-18 07:52:44,1229566964.0,0.36,26.01,-33.5801838611,885.280029,,-8.8514174736,fcx,-24.7287663875
243,2008-10-27 10:05:36,1225082136.0,0.36,24.86,-36.5168539326,848.919983,,-8.69656234746,fcx,-27.8202915851
244,2007-10-25 00:46:08,1193253368.0,0.564,111.84,185.597548519,1514.400024,,156.835174744,fcx,28.7623737746
245,2006-06-27 22:16:23,1151426783.0,0.591,49.8,27.1705822268,1239.199951,,21.8071876524,fcx,5.36339457438
246,2003-10-09 05:21:37,1065657097.0,6.68,37.4,-4.49438202247,1038.72998,,7.18725042865,fcx,-11.6816324511
247,2004-01-31 05:58:18,1075508898.0,2.872,36.86,-5.873340143,1128.47998,,-1.82273176949,fcx,-4.05060837351
248,2006-11-28 12:48:02,1164698282.0,0.324,61.45,56.9203268641,1386.719971,,39.0139927405,fcx,17.9063341237
249,2005-01-30 12:33:11,1107068591.0,1.677,35.96,-8.17160367722,1174.550049,,-8.03811848807,fcx,-0.133485189154
250,2007-04-06 06:39:57,1175821797.0,0.278,67.57,72.5485188968,1437.77002,,50.3016371065,fcx,22.2468817903
251,2007-05-16 21:21:03,1179330663.0,0.738,71.29,82.0480081716,1514.140015,,53.3077417501,fcx,28.7402664215
252,2004-12-09 07:02:22,1102555942.0,0.265,74.72,0.0,1189.23999,,0.0,rai,0.0
253,2006-06-25 07:16:12,1151199972.0,0.258,110.66,48.0995717345,1245.599976,,43.3604117269,rai,4.73916000756
254,2005-02-18 03:56:07,1108679167.0,0.266,81.52,9.10064239829,1201.589966,,8.06216605173,rai,1.03847634656
255,2005-03-06 12:49:03,1110093543.0,0.266,84.79,13.4769807281,1210.469971,,11.6918085863,rai,1.78517214175
256,2005-04-14 22:22:06,1113497526.0,0.266,78.99,5.71466809422,1162.050049,,8.00099728165,rai,-2.28632918743
257,2004-10-27 23:09:49,1098898789.0,0.265,68.69,-8.07012847966,1125.400024,,-2.70199702286,rai,-5.3681314568
258,2005-11-01 09:44:49,1130818489.0,0.345,85.0,13.7580299786,1202.76001,,12.6211677713,rai,1.13686220727
259,2006-12-07 13:37:39,1165478859.0,0.677,65.86,-11.8576017131,1407.290039,,-30.1928453,rai,18.335243587
